"trial","k_CC","K_CC","k_KP","k_LP","k_PV","k_PC","K50","C50","w_K_HFRS","w_C_HFRS","k_P_CD8","k_CI","K_peak","L_peak","C_pro_peak","V_peak","P_peak","CD8_E_peak","mortality_prob","dialysis_prob","ecmo_prob","mortality_error"
34,4.61557270935118,403.564062108657,0.382037874526777,0.129320994789948,0.215160849157863,0.332055377478594,17.69184861038,97.4533651508342,0.241641709219806,0.0248613839219656,0.0462875400759655,1.10585844677146,0.217702235163756,0.0229274099922141,2.61471698920569e-05,4284.58086453359,0.109079290662293,1.22692541404508,0.00274033527437241,0.0121556501914131,0.000229221545358646,0.0912596647256276
43,0.652126752536019,391.193644952458,0.417560910639619,0.164628567401482,3.65677583587419,0.127143785679419,4.5827772058439,260.717174591952,0.0755163102682097,0.0370060829069457,0.00760386182232969,1.36236728850976,0.20650286453286,0.0538019809806366,3.21771939067747e-05,4284.58086453359,0.239698842922713,1.22692541404508,0.00252253695364371,0.0431177257329648,0.000537730500144951,0.0914774630463563
94,3.29418432190509,310.489517427651,0.0617246878481338,2.19111769206987,2.04097406189083,1.39688535558699,13.5420078058393,79.9804063300309,0.222534980612674,0.0983142071320406,0.00799554466269649,5.15355298921905,0.169368289460941,0.411300897546153,0.000121300596363551,4284.58086453359,0.137170816558336,1.22692541670257,0.0025099008021824,0.0123523917864812,0.00409616142674837,0.0914900991978176
38,0.999714879005159,146.094016625055,0.0846511947731018,1.55990766945018,1.70525417790313,0.0628352243541795,10.0843316824948,91.6258759900933,0.174304167888766,0.0755048905066951,0.00492126370175739,1.25395634503064,0.169073736298611,0.240712233015733,2.96286634618988e-05,4284.58086453359,0.11300081707108,1.22692541951,0.00245318680062236,0.0164895202513612,0.00240134200619188,0.0915468131993776
80,1.80276590821887,58.7560552955358,0.180381898328307,0.407435890691343,0.545387609548451,0.75962305451282,8.94570031478543,171.381537420544,0.152819727718171,0.100737215876904,0.0129193839815442,3.82788508449926,0.174223807689061,0.0275685816733457,9.01367222459628e-05,4284.58086453359,0.0471791299097565,1.22692541404508,0.00239804518697085,0.0191036466257122,0.000275609835010992,0.0916019548130292
62,4.67453017965645,410.674774699509,0.0678795034615066,0.506266821903133,0.595827785819034,0.599590272801484,17.980874549032,336.534152655126,0.2734504958655,0.0635749959953712,0.00811719668939955,8.39735901808876,0.169060854940725,0.0321715325865772,0.000197556166833722,4284.58086453359,0.0454869884755779,1.22692541404508,0.00238659501621452,0.00931468080617637,0.000321611858401944,0.0916134049837855
56,2.96052893100268,398.147511521689,0.172197732498956,1.6484112091623,0.40609041007302,0.844007282590242,14.5285222039589,98.7460822596809,0.224648815791968,0.0356823223284662,0.00630580230429294,5.18647351124324,0.170553706921786,0.073473374135774,0.0001220744938075,4284.58086453359,0.0317646291767865,1.22692541685136,0.00233964334515277,0.0116030223910564,0.000734194304029856,0.0916603566548472
24,1.04290348684077,126.693058060401,0.292739003880904,0.349490679647123,0.895442022765876,0.0601035641326416,5.08209546137356,476.192368038115,0.0900361429557338,0.0282268433579059,0.00675352357507681,0.52878957859424,0.173532493639864,0.0304361547843885,1.25814030658812e-05,4284.58086453359,0.0631783359968763,1.22692541685136,0.0022993257720559,0.0330184128567032,0.000304268940078322,0.0917006742279441
57,0.604904536645266,124.018808499065,0.0711582596402479,0.157379933268037,0.407522063717834,0.13744405318447,6.95867294052709,86.1100822606304,0.120613071133765,0.117452189563582,0.0187098161679538,8.74370852664477,0.17133538154983,0.0118239834765136,0.000205698170096653,4284.58086453359,0.0458822468932871,1.22692541404508,0.00229762064608593,0.0240301797431733,0.000118225855759486,0.0917023793539141
63,3.90234045767581,128.610475236774,0.0601343004493238,1.41123102970094,3.93974822720137,0.201238530248196,5.97554698774568,38.3883176650116,0.100765431775839,0.0288923207190131,0.00168664817585608,1.08127703061644,0.16879502183187,0.484186598918125,2.55693086036752e-05,4284.58086453359,0.25246392779264,1.22692541559387,0.00226819493787095,0.027471618859881,0.00481853528705718,0.0917318050621291
