"time","C_pro","P","PLT","treatment_day","arm"
16,0.0117916177936533,4.26454908408986,138.370705206183,6,"combination"
16.5,0.0107685725595398,3.65161818815714,143.273123195322,6,"combination"
17,0.00977770425032621,3.15344834161623,147.996416764498,6,"combination"
17.5,0.00880060927370151,2.74498709361676,152.540123503197,6,"combination"
18,0.00783652577316505,2.40669984452618,156.905530098885,6,"combination"
18.5,0.00688573772890053,2.12337794559248,161.095301584914,6,"combination"
19,0.00594851850369721,1.8831866788008,165.113164532112,6,"combination"
19.5,0.00502507004095237,1.67691865740854,168.96364105313,6,"combination"
20,0.00411553052452756,1.49741137881903,172.651828348048,6,"combination"
20.5,0.00321999882611891,1.33909365307618,176.183218100408,6,"combination"
21,0.00233859885448428,1.19763294094476,179.56355015334,6,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,7,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,7,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,7,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,7,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,7,"combination"
2.5,0.375134824792166,162.174374096385,185.045795248604,7,"combination"
3,0.374733058246063,201.568024317873,157.763963463123,7,"combination"
3.5,0.367869554090796,232.285920021856,131.65670967124,7,"combination"
4,0.359297093069886,254.948982517125,108.906120009065,7,"combination"
4.5,0.350177263563358,270.910573448126,90.3198037176203,7,"combination"
5,0.340771790137115,281.501246507928,75.8085647712236,7,"combination"
5.5,0.331146601285191,287.837612014122,64.8458769648993,7,"combination"
6,0.321327618876611,290.812896710486,56.7712784891311,7,"combination"
6.5,0.311333360729419,291.131178905181,50.9515076283684,7,"combination"
7,0.30118158512469,289.345461250136,46.8477863599398,7,"combination"
7.5,0.053015031707639,257.323779771477,44.4729255790861,7,"combination"
8,0.0334252731025814,208.036753484726,44.4570257779061,7,"combination"
8.5,0.0300468509768131,164.142592497475,46.3110119662177,7,"combination"
9,0.0282078233856097,128.742906033635,49.463671185306,7,"combination"
9.5,0.0266896073141913,100.914076703904,53.5250473520681,7,"combination"
10,0.0253097134304044,79.1852137405091,58.2388500095881,7,"combination"
10.5,0.0240091333406799,62.2447319352002,63.4280199277138,7,"combination"
11,0.0227599899322386,49.0366645275847,68.9618048527837,7,"combination"
11.5,0.0215758429542341,38.7330489349375,74.7379078128018,7,"combination"
12,0.0204612690210708,30.6893654710108,80.6730124453345,7,"combination"
12.5,0.0193403308179984,24.4043374982951,86.6977160979029,7,"combination"
13,0.0182385025391361,19.4881500460366,92.7537233786455,7,"combination"
13.5,0.0171316042646447,15.6376239054172,98.7921471088393,7,"combination"
14,0.0160452076182565,12.616900043405,104.772344025447,7,"combination"
14.5,0.0149579929469656,10.2424415693689,110.66099566377,7,"combination"
15,0.0138924785956925,8.37140667400636,116.431299419437,7,"combination"
15.5,0.0128300147328671,6.89260931301991,122.062211061623,7,"combination"
16,0.0117900600551061,5.71950303714101,127.537723128548,7,"combination"
16.5,0.0107566246757985,4.78471602834282,132.846178372395,7,"combination"
17,0.00974614021105274,4.03580698027191,137.979627034034,7,"combination"
17.5,0.00875385966994632,3.43196097930078,142.933234039248,7,"combination"
18,0.007791624704268,2.9414651026216,147.704738897581,7,"combination"
18.5,0.00684413263555355,2.53960238406833,152.293977183006,7,"combination"
19,0.00591068262511376,2.20710255399635,156.702471642308,7,"combination"
19.5,0.00499143761984101,1.92896100984729,160.933075197484,7,"combination"
20,0.00408655753922135,1.69349931110626,164.989665137935,7,"combination"
20.5,0.00319616766814509,1.49162938852971,168.876885716632,7,"combination"
21,0.00232041892355798,1.31628017778124,172.599934308464,7,"combination"
