"time","T","I","V","NSs","F_I","NK","F_II","C_pro","C_anti","P","PLT","K","L","CD8_N","CD8_E","CD4","IgM","IgG","C_RBV","C_FAV_gut","C_FAV","C_FAVI_RTP","Hgb_drop","arm","sample_id"
0,0.0115645508479511,281198.318993297,9795433.50560998,84689.2442185201,3.44203980711223e-05,0.43408998486394,0.0211649430416194,0.120259287418131,0.00613470730932933,81.2074479392093,3290.57844329711,11.0656639823797,58.9148848739294,31.7932077120282,29.840968141055,1.36919111465243,0.607665781365179,0.162624268325907,0,0,0,0,0,"placebo",19
0.5,0.00982732533285698,255217.851524517,8937308.72027616,77512.5789685857,3.66340306304574e-05,0.429486892580742,0.020957502088343,0.109535366731645,0.00579785482040589,75.9912371052693,3456.81149675507,10.4357341444211,56.1586092366185,32.0203218807419,30.63017896987,1.3805698532288,0.611918136334246,0.172892470686143,0,0,0,0,0,"placebo",19
1,0.00862069359169317,229793.440542677,8097290.1834774,70482.3674733518,3.90809898089881e-05,0.42425749378493,0.0207225954315687,0.0990366377336057,0.0054607104555416,70.8379851784664,3638.00819025713,9.81037336382976,53.3640413212892,32.2339742815002,31.4036964242045,1.39139933349413,0.614978735548437,0.183266293086747,0,0,0,0,0,"placebo",19
1.5,0.00779962141858271,204932.553910425,7275648.49202505,63601.0980810221,4.17904334460439e-05,0.418275074545163,0.0204549249628752,0.0887663870164775,0.00512429290528405,65.7558494748904,3835.75105376679,9.1910332278444,50.5459518816956,32.4346969330834,32.1613162384283,1.40170224937884,0.616873905812509,0.193722605872433,0,0,0,0,0,"placebo",19
2,0.00727091800943311,180641.320609419,6472607.8586724,56870.8799521709,4.47923306884633e-05,0.411373609358068,0.020147600269193,0.0787273290658005,0.00478949545245481,60.7516851394687,4051.86744103862,8.57892932863082,47.7170852532178,32.6229134156899,32.902869671639,1.41149917981185,0.617631507460271,0.20423858973748,0,0,0,0,0,"placebo",19
2.5,0.00697586431412111,156924.629247098,5688348.74876566,50293.4612850323,4.81132915725004e-05,0.403331595208824,0.0197915159454553,0.0689216362040996,0.00445710068069987,55.8312465953476,4288.46833804935,7.9750803824608,44.8884186351553,32.7989049776326,33.6282149553832,1.42080815333872,0.617280734403688,0.214791788442628,0,0,0,0,0,"placebo",19
3,0.00687979996735133,133786.272368499,4923011.6143969,43870.2557247425,5.17666672513076e-05,0.393846824100905,0.0193743942716158,0.0593509814395892,0.00412779332518313,50.9993535665735,4547.99549304813,7.38034005262325,42.0693914410831,32.9627492383584,34.3372263450123,1.4296438424257,0.615851931265096,0.225360152085506,0,0,0,0,0,"placebo",19
3.5,0.00696605936538493,111229.175799432,4176702.49350992,37602.3821693202,5.57292861316309e-05,0.382495526451142,0.0188792626086265,0.0500166041177189,0.00380217159547807,46.2600301277413,4833.27854118918,6.79542298542466,39.2681070823198,33.1142028080019,35.0297785250626,1.43801600266029,0.61337643017805,0.235922068970819,0,0,0,0,0,"placebo",19
4,0.00723279172671299,89255.8110589143,3449502.31717233,31490.7303828873,5.98851595383354e-05,0.368663134362504,0.0182819289132525,0.0409194231992252,0.00348075732699365,41.6166249699201,5147.60420095896,6.22092634575354,36.4915099938408,33.2524569001406,35.7057214859847,1.44592620581191,0.609886413316687,0.246456381286487,0,0,0,0,0,"placebo",19
4.5,0.00769188240859009,67869.0719404118,2741484.89269333,25536.0853790692,6.38806785351975e-05,0.351420220833376,0.0175465754801469,0.0320602682291873,0.00316400545980942,37.0719230107044,5494.80005976807,5.65734804789354,33.7455411511596,33.3755630506476,36.3648338813765,1.45336014467182,0.605414816305737,0.256942372169506,0,0,0,0,0,"placebo",19
5,0.00836963084460384,47074.6089531499,2052759.58213807,19739.4147697524,6.6711710547291e-05,0.32928419913308,0.0166175623280408,0.0234404652147984,0.00285231387398265,32.6282670299702,5879.33584225484,5.1051030664728,31.0352761943964,33.4788130462948,37.0067198660683,1.46026587852222,0.599995316542816,0.267359687014644,0,0,0,0,0,"placebo",19
5.5,0.0093091513099466,26889.6193635308,1383608.43894831,14102.7604099531,6.534112865198e-05,0.299719731488739,0.0154029007691563,0.0150638679572115,0.00254603688617099,28.2877447396284,6306.44488372536,4.56454032924742,28.3650531161167,33.5485062778765,37.6305148852086,1.46646964357717,0.593662573648303,0.277688044165728,0,0,0,0,0,"placebo",19
6,0.0105746520168457,7415.38285015048,735298.44596055,8634.24512000356,4.86455267407535e-05,0.257983619772616,0.0137375318026718,0.00695007454294594,0.00224552152755115,24.0527412280777,6782.26481882513,4.03596891122782,25.7386104674309,33.5123414330576,38.2334866555641,1.47098466546247,0.586453861643908,0.287905726434447,0,0,0,0,0,"placebo",19
6.5,0.0122468603671065,9.97563959975487e-07,224170.582927494,4004.5620965927,7.36327706409698e-06,0.202787855858021,0.0114016926518376,0.00116407629528475,0.00195336448264441,19.9580749008132,7313.79149071999,3.52004290548622,23.1599399031898,31.621157699958,38.7721608340973,1.42733864691579,0.578584989596078,0.297913858605016,0,0,0,0,0,"placebo",19
7,0.0143158269727466,3.19545563859232e-07,62031.6901497978,1781.91805032046,7.32080026423914e-07,0.157414955336507,0.00900505816090697,0.000216875097815752,0.00168852892100802,16.3059149795537,7903.54846800448,3.02573543183605,20.6503557699667,29.0683790572732,39.1443874417548,1.36031563803405,0.570750174524756,0.307458583821474,0,0,0,0,0,"placebo",19
7.5,0.0167600626263339,1.02926187613642e-07,17162.1123933431,792.903659402307,7.27856923642412e-08,0.122194042044739,0.00702118180616219,8.39938043749912e-05,0.00145816588170982,13.2606052310752,8544.03588029639,2.5719306973578,18.2576569012508,26.7216861277813,39.3595977957753,1.296439800842,0.563021453334705,0.316532623801063,0,0,0,0,0,"placebo",19
8,0.019611313517825,3.32042808858524e-08,4747.38185312338,352.819936872365,7.23658621635024e-09,0.0948536551068681,0.00545643161308669,5.48726314028244e-05,0.00125903025998174,10.7765902791474,9224.83009901145,2.17108083199434,16.0242180993942,24.5644419043741,39.4350706369547,1.23556335737348,0.555397389372801,0.325153007715165,0,0,0,0,0,"placebo",19
8.5,0.0229258071431465,1.07663140814229e-08,1313.00953390881,156.994996970421,7.194868548014e-10,0.0736305611480547,0.0042368235712386,4.13375551122575e-05,0.00108704590906905,8.76507846560714,9936.09652481621,1.82666812972128,13.9760315793514,22.5813522060052,39.386522936971,1.17754546647694,0.547876565440118,0.333336491059125,0,0,0,0,0,"placebo",19
9,0.0267750817221497,3.4886187630014e-09,363.09122004472,69.858379690947,7.15356133373526e-11,0.0571560424189525,0.00328910226896322,3.19367565749624e-05,0.000938534382834528,7.14005518385373,10669.1906849873,1.53629854130357,12.1243066167882,20.7583575246169,39.2282420226074,1.12225190018778,0.540457583528496,0.341099535430201,0,0,0,0,0,"placebo",19
9.5,0.0312442174300549,1.13382849214937e-09,100.392545593946,31.0850237589106,7.11361878965895e-12,0.0443676258069004,0.00255322994520651,2.47730551637568e-05,0.000810298278556818,5.82816681147206,11416.5988148512,1.29462736386718,10.4693387965548,19.0825333747869,38.973206820328,1.06955473340843,0.533139064560678,0.34845828996293,0,0,0,0,0,"placebo",19
10,0.0364326429537474,3.7851290049285e-10,27.7541921452792,13.8319655345703,7.08079119683555e-13,0.034440561949188,0.0019819658519529,1.92281341799613e-05,0.0006995728750068,4.76915571029066,12171.7876686757,1.0952488433349,9.00406635616385,17.541998665733,38.6331991019578,1.01933204796952,0.525919648133956,0.355428574464796,0,0,0,0,0,"placebo",19
10.5,0.0424559993001524,1.15105321389721e-10,7.67185771654552,6.15483752240014,7.08498419549443e-14,0.0267346355773695,0.0015385115999297,1.49257118686623e-05,0.000603969512474462,3.9141250610854,12929.0806788233,0.931746574035372,7.71683448791338,16.1258314682237,38.2189055458741,0.97146765056753,0.518797992267295,0.362025864280894,0,0,0,0,0,"placebo",19
11,0.0494486044161666,-2.11579933657239e-11,2.12041361181824,2.73873042820408,7.26701654518194e-15,0.0207528768115445,0.0011942767051402,1.15861382543641e-05,0.000521424805090356,3.22356199035035,13683.5682436323,0.798209333834861,6.59341473948906,14.8239915813878,37.7400113625239,0.925850803944694,0.511772773151882,0.368265276899856,0,0,0,0,0,"placebo",19
11.5,0.0575664119138207,1.84119669669432e-11,0.585992238410164,1.21865838525035,8.16678604924272e-16,0.0161095106273678,0.000927062552657217,8.99379663785196e-06,0.000450156492627365,2.66558324991081,14431.0400729715,0.689438671122888,5.61842919278672,13.6272493507115,37.2052861723341,0.88237597069161,0.504842684905044,0.374161560297525,0,0,0,0,0,"placebo",19
12,0.066990477452391,3.32029054980366e-12,0.161926299401638,0.542268873197233,1.28127142807928e-16,0.0125050774895324,0.000719636343276359,6.98147917664271e-06,0.000388625235189765,2.21447594180477,15167.9285926105,0.600990579185133,4.7763243141504,12.527120232561,36.6226627683706,0.840942569079946,0.498006439327509,0.379729083000223,0,0,0,0,0,"placebo",19
12.5,0.0779309931045391,1.14041926631178e-10,0.0447404167397251,0.241294470647924,3.72432958645793e-17,0.00970712063400709,0.00055862083568089,5.41940722736861e-06,0.000335501576421123,1.84950820486562,15891.2566759748,0.529134627564661,4.05201259443093,11.5158046412932,35.9993093447918,0.801454740360228,0.491262765663946,0.384981825836151,0,0,0,0,0,"placebo",19
13,0.0906319741979933,8.52272671011113e-13,0.012360684910898,0.107369286137382,2.73456552512335e-17,0.00753519449088517,0.000433631847027601,4.20684085165403e-06,0.000289637383068293,1.55396651231441,16598.586444277,0.470777256588668,3.43127320911999,10.5861326525634,35.3416957248929,0.763821126986919,0.484610410366751,0.389933375331329,0,0,0,0,0,"placebo",19
13.5,0.105376701384757,1.27476756441466e-13,0.00341466066903258,0.0477763271684899,1.39594670781964e-17,0.00584922740256436,0.00033660860198253,3.26558011644327e-06,0.000250041158273493,1.31437821450264,17287.9680751646,0.423374321863839,2.9009806218364,9.7315131706694,34.6556540794286,0.72795466125673,0.478048136863036,0.394596918696054,0,0,0,0,0,"placebo",19
14,0.122494038752891,4.88718239200604e-14,0.000943230197892124,0.0212591288072063,1.88714997886035e-18,0.00454048813862589,0.000261293887145566,2.53492183922553e-06,0.000215856706102547,1.11988419031174,17957.888764413,0.38484561720539,2.44921257390178,8.94588719970309,33.946434585759,0.693772363872414,0.471574725324759,0.398985240338474,0,0,0,0,0,"placebo",19
14.5,0.142365768704166,4.05854072178937e-13,0.00026052863656557,0.00945971777053203,2.98325221060148e-18,0.00352457360923688,0.000202830513106627,1.96774481583875e-06,0.000186344694548442,0.961732772046179,18607.2225343293,0.353497219301091,2.06527549461042,8.22368488705535,33.21875644212,0.661195151964785,0.465188972441988,0.403110719834344,0,0,0,0,0,"placebo",19
15,0.165435107137796,-2.96919716149091e-13,7.19553777980945e-05,0.00420931004010344,9.59910271159876e-18,0.00273596554998623,0.000157448065461066,1.52747094606992e-06,0.000160866724983225,0.832871548808339,19235.1817388093,0.327953775906881,1.7396751893543,7.55978603484187,32.4768546173722,0.630147656129661,0.458889691199213,0.406985331275519,0,0,0,0,0,"placebo",19
15.5,0.192216588838908,-1.3819594109411e-12,1.98720792638335e-05,0.00187302542803201,2.75666966655227e-17,0.00212380512394738,0.000122219743660177,1.18570628072601e-06,0.000138871568628994,0.72761813746793,19841.2710547357,0.307100934347748,1.46405298826315,6.94948379923359,31.7245226858558,0.600558046056053,0.452675710654705,0.41062064391487,0,0,0,0,0,"placebo",19
16,0.22330754354519,-1.24360799812037e-11,5.48782177210089e-06,0.000833444059999707,2.58876285845921e-16,0.00164861293839348,9.48736060825013e-05,9.20409866829002e-07,0.000119883276302597,0.641394656038728,20425.2445861571,0.29003718515249,1.23110178628158,6.38845132034534,30.9651520684916,0.572357864342287,0.446545875722853,0.414027824021551,0,0,0,0,0,"placebo",19
